date,id,coordinates,full_text,sentiment,hashtags,,,,,
2020-04-01,1245194725277290497,,"Early findings from China, which pertained to the first 17 people to die in the outbreak, revealed that their median age was 75. Sant Shri Asaram Bapu Ji is 85 years old. We demand His immediate release as #CoronaRiskForPrisoners .",0,['CoronaRiskForPrisoners'],,,,,
2020-04-01,1245212113859006465,,Respected PM SIR request for corona covid 19 #CoronaAlert,0,['CoronaAlert'],,,,,
2020-04-01,1245234801617055744,,"The Chinese consumer isn't gullible enough to ""revenge spend"". Being welded in your apartment for weeks does that to you.",0,[],,,,,
2020-04-01,1245246193803784193,,some (idk if they’re really fans or just antis) brought it on twitter since majority on weibo stopped talking about it already but regardless im sure it just a small numbers of them. their main china page alr posted about it yesterday n most comments agree not to fully blame him,0,[],,,,,
2020-04-01,1245264090932469763,,My little China Girl.,0,[],,,,,
2020-04-01,1245288194796433408,,I read pneumonia in China is very common bc of pollution. But yes~ why didn’t DRS here identify it? It started around the world &amp; we can now take a blood test to show we had it before 12/19. Seems pandemic was inevitable so why become self reliant &amp; get everyone to hate China,0,[],,,,,
2020-04-01,1245328984604213249,,When trying to stick it to Trump &amp; play politics with #ChinaVirus gets your constituents killed...Dems are pure evil.,-1,['ChinaVirus'],,,,,
2020-04-01,1245376006610923521,,Go ahead and defend china.,0,[],,,,,
2020-04-01,1245387897890648065,,"China lied, people died",-1,[],,,,,
2020-04-01,1245398992000671745,,Odd how China shut down their season.,0,[],,,,,
2020-04-01,1245456696908173312,,It’s obvious that China deliberately massaged the figures for their agenda. I also believe had they locked the country down sooner with no flights in or out that the disease would have been contained within,-1,[],,,,,
2020-04-01,1245473298076651520,,"China is a wicked nation, they should be dealt with after this is over",-1,[],,,,,
2020-04-01,1245479991917281280,,"Hey !!! Since you are so *cozy* with China, why don't you investigate this? Or , how about you?? Lord knows you and China are buddies!",0,[],,,,,
2020-04-02,1245508400051621888,,China shows COVID-19 can be ‘stopped in its tracks’ ... China shows COVID-19 can be ‘stopped in its tracks’ Experts baffled by so few coronavirus cases in Africa Africa and the International Monetary Fund 'debt police',0,[],,,,,
2020-04-02,1245513685155618817,,"Boy, you have become the talking head for trump, haven’t you. Are you going to talk about blocking funding for China owned companies?",0,[],,,,,
2020-04-02,1245531137545396226,,"Asia may have been right about coronavirus and face masks, and the rest of the world is coming around",0,[],,,,,
2020-04-02,1245536082898210821,,it's republic of China. C H I N A.,0,[],,,,,
2020-04-02,1245558928907403266,,I am sure the number of deaths from corona virus in communist China are staggering! China is lying to the world! ... MSM do your job!😡🤬,-1,[],,,,,
2020-04-02,1245605670843383808,,"For US, what matters is not to criticize China, but to learn the lessons from China, S Korea etc, so it won’t repeat the mistakes but learned the good practice. Unfortunately it wasted such opportunity for two months at least. Blaming others will only make things worse at home.",0,[],,,,,
2020-04-02,1245616991051739136,,"China is supplying masks, equipment and test kits to hard hit countries. And it's making sure everyone knows.",0,[],,,,,
2020-04-02,1245627199979319296,,Trump I have. Wotch all the news and its China Russia and north crea plus bastering aran teaming up to take the world so u need to sneek as menny people out your country as possible and get them all in allyed country s and set all missiles and everything u got to blow those cunts,0,[],,,,,
2020-04-02,1245678357678886917,,"Podcast time! 🎧 While staying home find out what David Goh, General Manager for Africa, Middle East and Asia-Pacific at #DaimlerMobility, explains about the evolution in the automotive industry. “We believe in partnerships and a shift towards a #sharingeconomy."" #StayHome",0,"['DaimlerMobility', 'sharingeconomy', 'StayHome']",,,,,
2020-04-02,1245685018283950080,,U.S. Intel Confirms China Hid Severity of Coronavirus Outbreak via,-1,[],,,,,
2020-04-02,1245739561134764035,,Great idea? Like stopping flights from China. 🤦🏽‍♂️,0,[],,,,,
2020-04-02,1245745046772744197,,The new America. French officials describe 'assault course' with other nations to obtain protective masks from China' | via,0,[],,,,,
2020-04-02,1245795437191335939,,#Indonesia Records Second Highest #Covid19 Death Toll in Asia,0,"['Indonesia', 'Covid19']",,,,,
2020-04-02,1245801506491809792,,10 million Americans lost their jobs in two weeks because of China.,-1,[],,,,,
2020-04-02,1245824419991187457,,I guess the same could be said for China because I’m not buying their numbers 👀,-1,[],,,,,
2020-04-03,1245875380960944128,,"""China, ORGANIZED, Virus in Dec 2019"" fixed it",-1,[],,,,,
2020-04-03,1245893735424106501,,For China.,0,[],,,,,
2020-04-03,1245922075698556929,,"No doubt about #CCPCoverup. #ChineseCommunistParty covered up truth for more than a month which helped to spread #coronaviruspandamic .Why some western leaders are impressed by #CCPChina propaganda ? ""#CCPChina is made by falsehood &amp; lies.",-1,"['CCPCoverup', 'ChineseCommunistParty', 'coronaviruspandamic', 'CCPChina', 'CCPChina']",,,,,
2020-04-03,1245934235770216448,,"COVID-19 is ravishing the world courtesy of China and Mother Nature! CHINA and WHO lied to all of us about the virus, and we will pay will lives and our economies.",-1,[],,,,,
2020-04-03,1245957144513560576,,China lied.,-1,[],,,,,
2020-04-03,1245968616538828800,,#TJKMKB They spit on doctors. They roam naked around nurses. They pelt stones on doctors. They violate visa rule. They spread chinese virus in India. Copy &amp; paste this message on your TL and let the world know that #TJKMKB,-1,"['TJKMKB', 'TJKMKB']",,,,,
2020-04-03,1245997343528423424,,"F’k China. I’m woke up at 3:30AM with anxiety, dread, doom and fear wondering if humanity will get out of this alive.",-1,[],,,,,
2020-04-03,1246021321500188673,,.. This ’s plan in fighting #ChinaVirus.... He is true legand...,-1,['ChinaVirus'],,,,,
2020-04-03,1246038606021447680,,The senile old cow probably doesn't remember telling NY that it's safe to go to China Town,-1,[],,,,,
2020-04-03,1246067211644448769,,"By the way, is there a government in the planet we know Earth that is not having issues handling COVID-19?",0,[],,,,,
2020-04-03,1246079181974392838,,Neocons have been pushing for globalization for years. The motto for neocons has always been “it doesn’t matter if your neighbor loses their job to China because your 6 pack of underwear is $2 cheaper.”,0,[],,,,,
2020-04-03,1246095863044288512,,"The 2 trillion is being laundered in China and Russia, U.S.A. citizens wont see any money.",0,[],,,,,
2020-04-03,1246114468800520197,,So does that mean that 3M China must divert Canadian orders to USA? Or does everything get shipped to USA and distributed from there? This may affect future supply chain where intl orders will have to ensure that product never transits through unreliable supplier that is USA.,0,[],,,,,
2020-04-03,1246131032404918275,,‘Modern piracy’: Germany accuses Trump of stealing N95 masks it ordered from factory in China,0,[],,,,,
2020-04-03,1246147490698735616,,"If Hillary was president, she would invite China to the White House.",0,[],,,,,
2020-04-03,1246191467619639296,,Exactly. How many of thousands of people traveled to China and back over the holidays. Think of all the businesses and then all the exchange students. Not one of them brought it back? Just don’t believe by March we just all of a sudden had thousands affected.,0,[],,,,,
2020-04-03,1246203220608913409,,"Its not the making of the masks. Until we get Star Trek tech that makes things on the spot, transportation is the key. China is a long way away, and that's where we make most everything.",0,[],,,,,
2020-04-03,1246212934067523585,,"Yes, , let's do an ""investigation"" (aka witch hunt) into who went on TV &amp; invited one &amp; all to come to China town ON FEBRUARY 24, 2020. You weren't the only idiot to do it, either.",0,[],,,,,
2020-04-04,1246226142065016837,,"You may find this book useful. The Wuhan Coronavirus Survival Manual: How to Prepare for Pandemics and Quarantines (nCoV-2019, Covid-19 Edition",0,[],,,,,
2020-04-04,1246249416492830720,,"Also, chase Pervert Mooduck media out. Its business is disinformation. Sue the shit out of deceitful moronic bogans. All next of kin/estate of dead must bring class action law suit on these cartoonish carnival barkers –as they must against the Chinese. 👇",-1,[],,,,,
2020-04-04,1246271617405239302,,P. S. Might be the best president ever especially after the response to the Wuhan Chinese Corona Virus,-1,[],,,,,
2020-04-04,1246283225737187328,,"I wouldnt wear a mask from china. Thus is one of multiple disgusting videos from china that I've seen since yesterday, including ones from where they're made.",-1,[],,,,,
2020-04-04,1246300751032393730,,he has a plan!!!!. ..... how he know this plan?!!! from China? ??!!! He really stupid,0,[],,,,,
2020-04-04,1246305771161190401,,China is forced to adhere to world regulations on wildlife and domestic pets when these are laws that must be In place for a developed country and people in it but I realise that China has only been a show off that has no space for brains it it .,-1,[],,,,,
2020-04-04,1246346007245398016,,Rude. And wrong. We are a part of Taiwan not China! 😒,0,[],,,,,
2020-04-04,1246351119783059456,,"China reminded us two months ago, why don't you believe it?",0,[],,,,,
2020-04-04,1246391415296282624,,". has been allowed to remain in China, while the . . &amp; were kicked out. Believe nothing from Reuters",0,[],,,,,
2020-04-04,1246403465066274821,,Not like china tho... this virus is killing thousand of people a day.,0,[],,,,,
2020-04-04,1246421097874100226,,"&gt;first they downplayed it Federal government tried responding to it in January. Was mocked by media. Chinese New Year parades went on. &gt;like a border issue It is a border issue, among other things. &gt;emergency stockpile low Inevitable with the scope of this pandemic.",0,[],,,,,
2020-04-04,1246425795079389186,,Coronavirus live news: Spain records second day of fewer deaths as China honours 'martyrs' - The Guardian via,0,[],,,,,
2020-04-04,1246443785132871680,,China is lying.,-1,[],,,,,
2020-04-04,1246453934958489601,,One that I’ve known for years just closed it’s doors thank you for the China virus,-1,[],,,,,
2020-04-04,1246471421229858817,,China lied. THEN #FoxNewsLiedAsPeopleDied and #TrumpLiedPeopleDied and that is the truth cultie.,-1,"['FoxNewsLiedAsPeopleDied', 'TrumpLiedPeopleDied']",,,,,
2020-04-04,1246505642539380737,,The parts of mobile still made in China l,0,[],,,,,
2020-04-04,1246517608171659265,,#PresidentCuomo This is the same clown who created a $6 billion budget gap prior to the Chinese virus. NYS did not have a revenue problem- it had a CUOMO expenditure problem!,-1,['PresidentCuomo'],,,,,
2020-04-04,1246529608893202437,,Of course China’s government is responsible! The virus originated from Wuhan. Their very own doctors tried to get the message out to the rest of the world and were threatened. This whole pandemic is a result of one counties neglect to inform the rest of the world.,-1,[],,,,,
2020-04-04,1246552215734583296,,Plus 400k plus have come from China since then,0,[],,,,,
2020-04-04,1246562940557418496,,Globalist Communist China needs to be reduced in its commerce.#worldbankrupcy,-1,['worldbankrupcy'],,,,,
2020-04-04,1246587393810915328,,"Iv'e only been into Politics for 3 years now. And I had enough sense to know that China has been our enemy since the end of the second world war. I knew THEN, that China needed to be beaten back to an impoverished isolation. The Desecration of History is what I want to stop...",0,[],,,,,
2020-04-05,1246604355538571269,,U know what is bothering me ? There is elderly people with no mask because stores r sold out. But some rich house wife has boxes of them stashed. SHAME ON THESE PEOPLE. #COVID19 #coronapocolypse #CCPVirus #China #CoronaVirus #covid19italy #3M #Covid19usa #virus #Trump,-1,"['COVID19', 'coronapocolypse', 'CCPVirus', 'China', 'CoronaVirus', 'covid19italy', '3M', 'Covid19usa', 'virus', 'Trump']",,,,,
2020-04-05,1246609397402308608,,"we shut down, cancelled our 1st launch Expo in March, cancelling orders from Wuhan! our business100% stopped! We can’t and refuse to import from China anymore. We need a grant to manufacture our products that don’t exist in Australia. URGENTLY.",0,[],,,,,
2020-04-05,1246621585051615233,,Calling global protest on July 1st on the birthday of the Chinese Communist Party — the biggest liar and murderer in human history! Let’s make July 1 the judgement day of this devil! The Pandemic is CCP‘s SIN! Only democracy can protect freedom!,-1,[],,,,,
2020-04-05,1246645061367951360,,"No, take a look at other persons behind him what do you think who they're? PM of China, Russia and many more. But guess what he stands out the most because of his cultural approach. #ModiTheWorldLeader",0,['ModiTheWorldLeader'],,,,,
2020-04-05,1246661347703541762,,"This was Tuesday, March 10, 2020. #Coronavirus/China #biowarfare spy network in USA at West Virginia University; is WVU's Professor #JamesLewis similar to arrest of Harvard Professor #CharlesLieber, or separate?",0,"['Coronavirus', 'biowarfare', 'JamesLewis', 'CharlesLieber']",,,,,
2020-04-05,1246701620836159488,,Of course because #MiniMike and #SleepyJoe have skin in the game or are the skin to the game in China! Don’t trust them!,-1,"['MiniMike', 'SleepyJoe']",,,,,
2020-04-05,1246730024872542208,,Democrats in bed with China,0,[],,,,,
2020-04-05,1246821712169181184,,#Crypto Mining Companies Promote Freedom of Speech in #China,0,"['Crypto', 'China']",,,,,
2020-04-05,1246839680643063808,,Thank you China !,0,[],,,,,
2020-04-05,1246845242122387461,,"We all know who created this Corona Virus and it wasn't the Chinese, it was Carol fucking Baskin #TigerKingNetflix #JoeExotic #CaroleBaskin",0,"['TigerKingNetflix', 'JoeExotic', 'CaroleBaskin']",,,,,
2020-04-05,1246868517070176256,,I cannot agree with your articles about how Downing Street says China faces a ‘reckoning’ over its handling of coronavirus and how it risks becoming a ‘pariah state’. Such reports completely disregard the tremendous efforts&amp;huge sacrifice of China&amp;its people in combating COVID19.,0,[],,,,,
2020-04-05,1246896438166138882,,"There are flights prob going in &amp; out of UK now as pple here are coming home. I spoke to the airlines for weeks. British Airways was not good by the way, uninformative. Italy was flying in and out of China during peak coronavirus, which is why they kicked off the crisis in EU.",0,[],,,,,
2020-04-05,1246913877717073920,,"Step 1: Be honest and transparent. Trump might be a moron but at least our country is being honest. China, Iran, India, Russia etc. not so much.",-1,[],,,,,
2020-04-05,1246925735467630595,,"Originated in China, and they've continually lied about Corona virus, how virulent it is, their true number of casualties, AND that they've got it under control - lies lies lies. #ChinaVirus #ChinaMustPay #ChinaLiedPeopleDie",-1,"['ChinaVirus', 'ChinaMustPay', 'ChinaLiedPeopleDie']",,,,,
2020-04-06,1246977409456508928,,The Truth About Living in China: With SerpentZA and Laowhy86 (Trailer) via,0,[],,,,,
2020-04-06,1246983679357804545,,"The United States, because of what I did and what the administration did with China, we have 32 deaths at this point. Other countries that are smaller countries have many, many deaths. Thirty-two is a lot. Thirty-two is too many."" Trump on 3/12/20",0,[],,,,,
2020-04-06,1247005657783365632,,"#BanTabligiJamaat The Nizamuddin Markaz of the Tablighi Jamaat in Delhi, which was the hotspot for the spreading of the Wuhan Coronavirus all across India, is set to be demolished.",0,['BanTabligiJamaat'],,,,,
2020-04-06,1247011173461041155,,CLAIM: Chinavirus has cost U.S $34 T,0,[],,,,,
2020-04-06,1247035072160526336,,China bastards,-1,[],,,,,
2020-04-06,1247051535886036994,,"Nice meme, got more? He also said it was the Chinese Virus. Idiots like Tintin O'Fool called him 'racist' for pointing out the fucking obvious!.",-1,[],,,,,
2020-04-06,1247057608973877249,,"I hv chnge half sister Kerekgyarto Judit National Bank international economist as my finance lawyer work, part Olaf. there guard Sri lanka bomb 700 Toth Levente neighbouring terror Def need. Have part China and Ukraina problem. Torture child? London environment",0,[],,,,,
2020-04-06,1247126529466929154,,‘Shut down those things right away’: Calls to close ‘wet markets’ ramp up pressure on China,-1,[],,,,,
2020-04-06,1247143150876897281,,via : Asia Analyst: There’s A Major Indicator That China Is Having Another ‘Big’ Outbreak,0,[],,,,,
2020-04-06,1247155109424848898,,Thanks to China,0,[],,,,,
2020-04-06,1247166165295591425,,Days of thunder. Big trouble little China. Predator,0,[],,,,,
2020-04-06,1247178030839148545,,Hydroxychloroquine has not been proved to work against Covid-19 in any significant clinical trials. A small trial by Chinese researchers made public last week found that it helped speed the recovery in moderately ill patients...,0,[],,,,,
2020-04-06,1247219034518503424,,I’m looking at the Chinese now and extrapolating global consumer behavior &amp; psyche post coronavirus days. Non essential goods are going to return to their original demands.,0,[],,,,,
2020-04-06,1247224076323692551,,The surrogate is in Oregon. The parents are in China. And the baby is in limbo. #surrogacy #surrogacycanada #covid19 #coronavirus,0,"['surrogacy', 'surrogacycanada', 'covid19', 'coronavirus']",,,,,
2020-04-06,1247252878219149314,,China is the only country which did total lockdown to stop spread of #COVID19. ITALY took too long to implement #lockdown measures resulting into many deaths. U.S.A has not implemented lockdown &amp; is the new Epicentre of #Covid_19 in the world with new infections &amp; deaths rising.,0,"['COVID19', 'lockdown', 'Covid_19']",,,,,
2020-04-06,1247280569018396675,,Leclerc Is Also A Winner For Ferrari On The Virtual Racetrack | Sports | China Daily,0,[],,,,,
2020-04-06,1247309551994654726,,Really??? Where was this Vaccine developed? CHINA?,0,[],,,,,
2020-04-07,1247326836972859392,,Why are we seeing tic tok adds This is a Chinese information gathering tool Everyone should be avoiding it like the #ChineseVirus,-1,['ChineseVirus'],,,,,
2020-04-07,1247331362576707590,,The moment anyone or any publication quotes communist China as a factual reference I turn them off or close the article. No sense in finishing. I already know what the enemy believes. Principled conservatives have no time for such propaganda.,-1,[],,,,,
2020-04-07,1247349872287678465,,"That didn't answer my question, I believe the Chinese people are doing everything they can to help ward off this virus, I also believe the Chinese government, like my own, will lie to cover up the massive death tolls this will bring out. (Without tests, people don't die from it.)",0,[],,,,,
2020-04-07,1247360403786485760,,True business man making money from aid that from a friend !!! #Gravitas #WuhanVirus,-1,"['Gravitas', 'WuhanVirus']",,,,,
2020-04-07,1247390276030775297,,I know China knows how to fix this virus SO FUCKING FIX IT CHINA,-1,[],,,,,
2020-04-07,1247395338488557569,,"Taiwan, Hong Kong reporting cases so they're not part of China?",0,[],,,,,
2020-04-07,1247406751479103489,,"Thank you for showing me this account. I found it amusing. I just want to be clear that I'm targeting China's evil government, not it's people. The citizens don't deserve the hate.",-1,[],,,,,
2020-04-07,1247424240896233472,,i wish u can get Covid-19,0,[],,,,,
2020-04-07,1247436081294970883,,China is always a partner in our country's economy. No doubt will continue.,0,[],,,,,
2020-04-07,1247463977455501314,,#oppo #oppoace #oppoace2 Oppo Ace 2 Will Launch On 13 April In China...,0,"['oppo', 'oppoace', 'oppoace2']",,,,,
2020-04-07,1247464619326582784,,That woman is from mainland China! Not HKers! #PhoenixTVisFromCHINA,0,['PhoenixTVisFromCHINA'],,,,,
2020-04-07,1247487529244405760,,Only 9 of the world’s top 100 billionaires have gotten richer during the coronavirus pandemic — and all of them are Chinese,-1,[],,,,,
2020-04-07,1247511235232481284,,90% made in China is the correct answer.,0,[],,,,,
2020-04-07,1247545263826354178,,This was an act of war. America needs to wake up. China is the true enemy.,-1,[],,,,,
2020-04-07,1247562887675035649,,There should be strong action against China.,-1,[],,,,,
2020-04-07,1247584799125995520,,PETITION: Permanently Ban Sickening Wild Animal Trade in China via,-1,[],,,,,
2020-04-07,1247591178406522882,,Because A bloody china want to destroy your country and whole world also. Disgusting china and their thoughts. #BanChina #Corona_A_Chinese_Virus,-1,"['BanChina', 'Corona_A_Chinese_Virus']",,,,,
2020-04-07,1247629719601807366,,"No he didnt, his China ban wasnt a ban, it was restrictions, so even AFTER his China ""restrictions"" nearly 40k flew to U.S. from China.",0,[],,,,,
2020-04-07,1247659130791305216,,"It starts with idiotic, agenda driven questions. Fewer cnn reporters and china state reporters would be a great start",-1,[],,,,,
2020-04-07,1247670866625933312,,another addition: book takes place in china,0,[],,,,,
2020-04-08,1247676776047955969,,What a wonder that communist China. They created a murderous virus in Wuhan to pollute the planet. That city is already happy and resplendent. Nothing happened in any super city in China. And the numbers of deaths and infected are infamous. WOW #ChinaLiedPeopleDied #ChinaVirus,-1,"['ChinaLiedPeopleDied', 'ChinaVirus']",,,,,
2020-04-08,1247698749977022464,,"While the 12k of the China flu, Are skewed with the CDC just saying everyone is dying from the China flu. #fakestats",-1,['fakestats'],,,,,
2020-04-08,1247730215717142529,,"When the going gets rough and lies don’t suffice, just blame China! Blame Obama, Blame the Governors..😉....ENOUGH!!! Have some respect!! Over 12,000 people have lost their loved ones!",-1,[],,,,,
2020-04-08,1247735404293509120,,I encounter tons of china BOTS on twitter (on their VPNs of course) who seem to think this is all a fun joke. and wanna ridicule america for how theyre dealing with it.,-1,[],,,,,
2020-04-08,1247747773346111498,,"Watch ""Trump, China, and the Geopolitics of a Crisis"" on YouTube",0,[],,,,,
2020-04-08,1247752806032756737,,"This satellite image shows Air Peace Boeing 777-200ER (P4 5N-BVE) landing in Beijing, China at 14:18pm 7 April 2020, to airlift federal government's medical supplies, in response to the COVID-19 pandemic in Nigeria. #COVIDー19",0,['COVIDー19'],,,,,
2020-04-08,1247769268822790144,,"He propagates, among friends, that the Chinese Communist Party should be responsible for human tragedies.",-1,[],,,,,
2020-04-08,1247786872354439168,,"Let us see if 56"" has guts to do something similar to China toadie",0,[],,,,,
2020-04-08,1247799400203603979,,Phoenix TV ... Chinese government agents pretending to be “Hong Kong journalists”. Well done mister President.,-1,[],,,,,
2020-04-08,1247810369118261248,,If its not from china then its ok,-1,[],,,,,
2020-04-08,1247821986220384256,,"#COVID_19 spread from #China to around the world via airplane &amp; ship passengers 1. China didn’t stop its citizen to travel when they Knew they had a virus 2. European , #US and UK state didn’t take it seriously and did not stop mass travel via aviation [ for the sake of business]",-1,"['COVID_19', 'China', 'US']",,,,,
2020-04-08,1247827942450790400,,Super heroes #ChinaDailyCartoon #Covid_19 #coronavirus,0,"['ChinaDailyCartoon', 'Covid_19', 'coronavirus']",,,,,
2020-04-08,1247856149023490049,,Europe’s ‘17+1’ countries dissatisfied with #China relations...as summit is postponed...Trade deficit with China has grown #CCP #China is the only country that believes it helps countries develop by selling them things. Most #BRI countries run a trade deficit with China.,-1,"['China', 'CCP', 'China', 'BRI']",,,,,
2020-04-08,1247867683678433280,,"430,000 People Have Traveled From China to U.S. Since Coronavirus Surfaced - The New York Times YES THE FAKE TINES Probably more They all KNEW AND RAN AWAY. REPARATIONS !!!",0,[],,,,,
2020-04-08,1247884784275054601,,Coronavirus scams: guard against fraud cures and other cons | The China Post,0,[],,,,,
2020-04-08,1247885073166163973,,Whst should he have done faster? His advisors told him not to close travel to and from China he did so earlier than any other country tell me what else ? China traveling all over Italy and Europe spread it there,0,[],,,,,
2020-04-08,1247914303375753219,,He closed travel to and from infected areas of China on January 31th???,0,[],,,,,
2020-04-08,1247919007178428416,,"Everyone is talking tigers! Prior to Netflix, Tigers were king throughout China and ascribed to have medical powers! Learn more on our FB post: #tigerking #tigers #endangeredspecies #dontkilltigers #libido #strength #power #herbalmedicine #chinesemedicine",0,"['tigerking', 'tigers', 'endangeredspecies', 'dontkilltigers', 'libido', 'strength', 'power', 'herbalmedicine', 'chinesemedicine']",,,,,
2020-04-08,1247936952927739904,,"Your keywords are: ""was reported"" We've known from day one things were not getting ""reported"". Now, here's NBC carrying China's propaganda around for them. How nice of you. #MediaIsDead and NBC is busy nailing down the coffin.",-1,['MediaIsDead'],,,,,
2020-04-08,1247959081567940608,,"Even DIY face masks ‘better than nothing’ to combat virus, experts say - South China Morning Post via",0,[],,,,,
2020-04-08,1247970049828294658,,"Seriously, from it’s not human to human transmission to refuse to raise travel restrictions level 4 for China WHO suppose to be provide accurate info. NOT misleading us (the world) to this disaster!!!",0,[],,,,,
2020-04-08,1247987058175610882,,"No WHO not caught in the middle. Openly captured by China, can’t even refer to Taiwan by name.",-1,[],,,,,
2020-04-08,1247992846046593027,,"That would make a great start to buy American. Make it even longer, it's a bitch when for high end Business and Fashion. America has fed China for decades and all we got was Batshit.",-1,[],,,,,
2020-04-08,1248004372534923265,,Is that a threat? Did China do this on purpose?,-1,[],,,,,
2020-04-08,1248026597782740993,,"Dr Kanji: Claims China's death toll 'at least 30,000'",0,[],,,,,
2020-04-09,1248059862598037504,,What preparation are you talking about..?? Late entry ban COVID19 cover up Lacked PPE's 2000 testing kits POGO still operational Donations been used by Epal Being insecure with VP Leni &amp; Vico Lack of Protocols in ECQ Sara being a spoiled brat Too much love to China,0,[],,,,,
2020-04-09,1248093300386459648,,This China man with his sandwich 😭😭😭😭😭,0,[],,,,,
2020-04-09,1248099117089210368,,No it’s China’s fault,-1,[],,,,,
2020-04-09,1248116746495700992,,Since the China ban more than 400k people have arrived in the US from China.,0,[],,,,,
2020-04-09,1248224099127582726,,RETWEET THIS&gt; What was Coronavirus symptoms doing around Fort Detrick Military base in Maryland mid last year before Wuhan outbreak? This needs further investigating &gt;,0,[],,,,,
2020-04-09,1248236308733890562,,"Lemme sum it up. Donald Trump blames W.H.O and threatened that U.S will cut the funds. Then, China’s Foreign Minister expressed their support on W.H.O. After that, Dr.Tedros has claimed that there are criticisms, specifically from Taiwan from their diplomats or the governmnet.🧐",0,[],,,,,
2020-04-09,1248276087420878848,,"#coronavirus USA Recovered: 24,391 Worldwide Recovered: 342,338 Last updated: April 09, 2020, 15:44 GMT #COVID19 #ChineseWuhanVirus #ChineseVirus",-1,"['coronavirus', 'COVID19', 'ChineseWuhanVirus', 'ChineseVirus']",,,,,
2020-04-09,1248281443371008001,,Why don’t we give tax breaks to companies specifically returning operations from China?,0,[],,,,,
2020-04-09,1248298346529402880,,"No, this is data from Wuhan analyzed in the US, not “5.7 in west countries”, although it may be.",0,[],,,,,
2020-04-09,1248332114573090819,,The Comprehensive Timeline of China’s COVID-19 Lies,-1,[],,,,,
2020-04-09,1248344547081543680,,"Kurdish Moment at this Time ? Y not have a look at positive political process of history may b china development , society changes that have binded people or transformed them . Is politics the need of the hour or some thing more worthy that can save people ?",0,[],,,,,
2020-04-09,1248367166451101696,,Executive Branch Agencies Recommend the FCC Revoke and Terminate China Telecom’s Authorizations to Provide International Telecommunications Services in the United States,0,[],,,,,
2020-04-09,1248395172578123777,,I have never been to China and haven't mentioned it here. Keep off.,0,[],,,,,
2020-04-10,1248429511114231809,,China is the 1st to report and share virus data with WHO and other countries. WHO joint mission including 2 US experts already visited Wuhan and commended China's efforts.,0,[],,,,,
2020-04-10,1248441053490880515,,Tell him not to trip over any Africans who he just evicted!,0,[],,,,,
2020-04-10,1248456832256901122,,"China, it came from Chi-Na, its a Chinese virus",-1,[],,,,,
2020-04-10,1248462503773782016,,🤣😂🤣😂. While the Dems were critizing him for the China travel ban way back in Jan!!! You are a joke!!,0,[],,,,,
2020-04-10,1248463191534755841,,Nah they murdered 1.5 billion in China. Actually China is now a no-man’s place. Nobody in there anymore. We are just talking about a fantasy world named China 🙃,0,[],,,,,
2020-04-10,1248497228781506560,,China is racist inside and still cries racism for calling Chinese virus as Chinese virus.,-1,[],,,,,
2020-04-10,1248508829865836545,,Wuhan Is Open For Business #white #news #politics #history Wuhan was the epicenter of the outbreak in China. The city has been on lockdown since January 23. The longest lockdown anywhere in the world officially ends on April 8. Wuhan has already partia…,0,"['white', 'news', 'politics', 'history']",,,,,
2020-04-10,1248509580553768962,,"What’s wrong in that? Don’t you visualise threats from China and Pakistan, terrorism etc. We should hike the budget for healthcare but what is the connection between two? Comparison is flawed argument.",0,[],,,,,
2020-04-10,1248531885262802945,,GLAD. Feds move to block China-owned telecom service from operating in US,0,[],,,,,
2020-04-10,1248543017625096193,,"Why did the U.S. NOT have intelligence On COVID-19 from China? Hillary Clinton's Unencrypted Illegal Server #WuhanHillary Killing C.I.A. Informants, China Crippled U.S. Spying Operations",-1,['WuhanHillary'],,,,,
2020-04-10,1248588301772128256,,"1/ China CCP should assess how everything went so bad since Tian An Men, a difficult 30 yrs ‘soul searching’ on the logic of unintended consequences.",-1,[],,,,,
2020-04-10,1248599559833616385,,#China #Taiwan #J11 #H6 #KJ500 #drill #exercise #sea:: China Prepares 'Military Struggle' After US Passes Taiwan Supporting Law,0,"['China', 'Taiwan', 'J11', 'H6', 'KJ500', 'drill', 'exercise', 'sea']",,,,,
2020-04-10,1248624202225082368,,"Easter is day after. He is coming back, very very stronger than ever before. If you are in #China I understand your worries.",0,['China'],,,,,
2020-04-10,1248630023386513408,,Just be patient. We need to protect everybody because this is the invisible Wuhan Virus 🦠 God knows wherever we are. Prayers are personal. We can speak to The Almighty God the Father✨God the Son✨God the Holy Ghost✨anywhere🌎We can watch Easter mass on live TV. LiveLoveLoyal💕,-1,[],,,,,
2020-04-10,1248669294994624513,,"Furthermore it runs your country like a giant prison, with spies everywhere recording what you do and making you 'disappear' if you criticise your government. It is a disgrace to China",0,[],,,,,
2020-04-10,1248691499602030592,,Australia Stayed Ahead of Pandemic by Ignoring ‘Politicised’ WHO on China Travel Ban,0,[],,,,,
2020-04-10,1248761314702512130,,Dr. Fauci should be promoted to Secretary General of the United Nations. The Headquarters should be moved to Beijing so he can have China closed for ever #FireFauci,0,['FireFauci'],,,,,
2020-04-11,1248766573579567106,,Malta and Fucking China is a part of Tunisia,0,[],,,,,
2020-04-11,1248789235093700611,,All main stream media is owned or have been given money by China,0,[],,,,,
2020-04-11,1248795422199611393,,China National Petroleum Corporation announces new oil and gas reserves.,0,[],,,,,
